gen_id	pul_id	jbrowseTag	orientation
2538505550	17922	SusD	+	
2538505551	17922	other	+	
2538505552	17922	GH	+	
2538505553	17922	GH	+	
2538505554	17922	other	+	
2538505555	17922	Sulf	+	
2538505556	17922	GH	+	
2538505557	17922	other	+	
2538505558	17922	other	+	
2538505586	17923	GH	-	
2538505587	17923	GH	-	
2538505588	17923	GH	-	
2538505589	17923	other	-	
2538505590	17923	other	-	
2538505591	17923	GH	-	
2538505592	17923	GH	-	
2538505593	17923	SusD	-	
2538505594	17923	Trans	-	
2538505632	17924	Trans	+	
2538505633	17924	SusD	+	
2538505634	17924	GH	+	
2538505635	17924	other	+	
2538505636	17924	other	+	
2538505637	17924	other	+	
2538505643	17925	other	-	
2538505644	17925	GH	-	
2538505645	17925	other	-	
2538505646	17925	GH	-	
2538505647	17925	SusD	-	
2538505648	17925	Trans	-	
2538505649	17925	SusD	-	
2538505650	17925	Trans	-	
2538505651	17925	other	-	
2538505657	17926	GH	-	
2538505658	17926	GH	-	
2538505659	17926	GH	-	
2538505660	17926	GH	-	
2538505661	17926	GH	-	
2538505662	17926	GH	-	
2538505663	17926	GH	-	
2538505664	17926	GH	-	
2538505665	17926	other	-	
2538505666	17926	SusD	-	
2538505667	17926	Trans	-	
2538505668	17926	REG	-	
2538505677	17927	other	+	
2538505678	17927	other	+	
2538505679	17927	other	+	
2538505680	17927	other	+	
2538505681	17927	other	+	
2538505682	17927	Trans	+	
2538505683	17927	SusD	+	
2538505684	17927	other	+	
2538505685	17927	CE	+	
2538505686	17927	GH	+	
2538505814	17930	other	+	
2538505815	17930	other	+	
2538505816	17930	GH	+	
2538505817	17930	GH	+	
2538505818	17930	other	-	
2538505819	17930	other	-	
2538505820	17930	GH	-	
2538505821	17930	other	-	
2538505822	17930	GH	-	
2538505823	17930	GH	+	
2538505824	17930	other	+	
2538505825	17930	CE	+	
2538505826	17930	GH	+	
2538505827	17930	GH	+	
2538505828	17930	other	+	
2538505829	17930	Trans	+	
2538505830	17930	Trans	+	
2538505831	17930	SusD	+	
2538505832	17930	other	+	
2538505833	17930	other	+	
2538505834	17930	GH	+	
2538505877	17932	other	-	
2538505878	17932	GH	-	
2538505879	17932	SusD	-	
2538505880	17932	Trans	-	
2538505881	17932	REG	+	
2538506271	17942	Trans	+	
2538506272	17942	SusD	+	
2538506273	17942	other	+	
2538506274	17942	GH	+	
2538506275	17942	other	+	
2538506276	17942	GH	+	
2538506277	17942	GH	+	
2538506330	17943	REG	+	
2538506331	17943	REG	+	
2538506332	17943	GH	+	
2538506333	17943	Trans	+	
2538506334	17943	SusD	+	
2538506335	17943	other	+	
2538506336	17943	other	+	
2538506337	17943	GH	+	
2538506338	17943	other	-	
2538506339	17943	GH	+	
2538506340	17943	Trans	+	
2538506341	17943	GH	+	
2538506342	17943	GH	+	
2538506511	17944	Trans	+	
2538506512	17944	SusD	+	
2538506513	17944	GH	+	
2538506514	17944	GH	+	
2538506515	17944	other	+	
2538506516	17944	GH	+	
2538506517	17944	GH	+	
2538506518	17944	Trans	+	
2538506609	17945	GH	-	
2538506610	17945	Trans	-	
2538506611	17945	other	-	
2538506612	17945	GH	+	
2538506613	17945	GH	+	
2538506614	17945	other	-	
2538506615	17945	Trans	+	
2538506616	17945	SusD	+	
2538506617	17945	other	+	
2538506739	17947	Trans	+	
2538506740	17947	SusD	+	
2538506741	17947	other	+	
2538506742	17947	GH	+	
2538506743	17947	GH	+	
2538506744	17947	GH	+	
2538507551	17950	Trans	+	
2538507552	17950	SusD	+	
2538507553	17950	GH	+	
2538507554	17950	other	+	
2538507555	17950	ROK	+	
2538507556	17950	other	+	
2538507557	17950	other	+	
2538507864	17951	GH	-	
2538507865	17951	GH	-	
2538507866	17951	GH	-	
2538507867	17951	other	-	
2538507868	17951	SusD	-	
2538507869	17951	Trans	-	
2538507870	17951	other	+	
2538507871	17951	REG	-	
2536934539	17968	REG	-	
2536934540	17968	other	-	
2536934541	17968	GH	-	
2536934542	17968	SusD	-	
2536934543	17968	Trans	-	
2536934544	17968	GH	-	
2536934545	17968	other	+	
2536934546	17968	SusD	-	
2536934547	17968	Trans	-	
2536934548	17968	REG	-	
2536934549	17968	REG	-	
2536934577	17970	Trans	+	
2536934578	17970	SusD	+	
2536934579	17970	Trans	+	
2536934580	17970	GH	+	
2536934581	17970	GH	+	
2536934582	17970	other	+	
2536934583	17970	other	+	
2536934584	17970	other	+	
2536934585	17970	GH	+	
2536934586	17970	GH	+	
2536934587	17970	other	-	
2536934588	17970	other	+	
2536934589	17970	Trans	-	
2536934590	17970	Trans	+	
2536934591	17970	SusD	+	
2536934592	17970	other	+	
2536934646	17971	other	-	
2536934647	17971	other	-	
2536934648	17971	Sulf	-	
2536934649	17971	GH	-	
2536934650	17971	GH	-	
2536934651	17971	other	-	
2536934652	17971	SusD	-	
2536934653	17971	Trans	-	
2536934654	17971	REG	-	
2536934658	17972	REG	-	
2536934659	17972	other	-	
2536934660	17972	Trans	+	
2536934661	17972	GH	+	
2536934662	17972	Sulf	-	
2536934663	17972	SusD	-	
2536934664	17972	Trans	-	
2536934665	17973	Trans	+	
2536934666	17973	SusD	+	
2536934667	17973	Sulf	+	
2536934668	17973	PL	+	
2536934669	17973	GH	+	
2536934670	17973	other	+	
2536934671	17973	REG	-	
2536934806	17975	REG	+	
2536934807	17975	REG	+	
2536934808	17975	Trans	+	
2536934809	17975	SusD	+	
2536934810	17975	GH	+	
2536934811	17975	other	+	
2536934812	17975	GH	+	
2536934920	17976	other	-	
2536934921	17976	other	-	
2536934922	17976	other	-	
2536934923	17976	CE	-	
2536934924	17976	other	-	
2536934925	17976	other	-	
2536934926	17976	other	-	
2536934927	17976	other	-	
2536934928	17976	GH	-	
2536934929	17976	other	-	
2536934930	17976	other	+	
2536934931	17976	SusD	-	
2536934932	17976	Trans	-	
2536935344	17986	GH	-	
2536935345	17986	other	-	
2536935346	17986	SusD	-	
2536935347	17986	Trans	-	
2536935550	17988	other	-	
2536935551	17988	GH	-	
2536935552	17988	SusD	-	
2536935553	17988	Trans	-	
2536935554	17988	REG	-	
2536935555	17988	GH	+	
2536935556	17988	other	-	
2536935557	17988	other	+	
2536935558	17988	GH	+	
2536935559	17988	other	+	
2536935560	17988	GH	-	
2536935609	17989	REG	+	
2536935610	17989	REG	+	
2536935611	17989	Trans	+	
2536935612	17989	Trans	+	
2536935613	17989	SusD	+	
2536935614	17989	GH	+	
2536935615	17989	other	+	
2536935616	17989	other	+	
2536935617	17989	GH	+	
2536935618	17989	GH	+	
2536935619	17989	GH	+	
2536935620	17989	Sulf	+	
2536935621	17989	other	+	
2536935622	17989	other	+	
2536935623	17989	other	+	
2536935624	17989	CE	+	
2536935625	17989	GH	+	
2536935714	17991	GH	-	
2536935715	17991	other	-	
2536935716	17991	SusD	-	
2536935717	17991	Trans	-	
2536935718	17991	REG	-	
2536935719	17991	REG	-	
2536935748	17992	GH	+	
2536935749	17992	GH	+	
2536935750	17992	GH	-	
2536935751	17992	GH	-	
2536935752	17992	GH	-	
2536935753	17992	GH	-	
2536935754	17992	other	+	
2536935755	17992	other	+	
2536935756	17992	SusD	-	
2536935757	17992	Trans	-	
2536935758	17992	REG	+	
2536935943	17997	other	-	
2536935944	17997	other	-	
2536935945	17997	GH	-	
2536935946	17997	other	-	
2536935947	17997	SusD	-	
2536935948	17997	Trans	-	
2536935949	17997	REG	-	
2536935950	17997	REG	-	
2536935985	17998	Sulf	-	
2536935986	17998	GH	+	
2536935987	17998	other	+	
2536935988	17998	other	-	
2536935989	17998	GH	-	
2536935990	17998	GH	-	
2536935991	17998	SusD	-	
2536935992	17998	Trans	-	
2536936103	17999	REG	+	
2536936104	17999	other	+	
2536936105	17999	REG	+	
2536936106	17999	Trans	+	
2536936107	17999	SusD	+	
2536936108	17999	GH	+	
2536936109	17999	other	+	
2536936110	17999	GH	+	
2536936111	17999	GH	+	
2536936112	18000	REG	+	
2536936113	18000	other	+	
2536936114	18000	REG	+	
2536936115	18000	other	+	
2536936116	18000	Trans	+	
2536936117	18000	SusD	+	
2536936118	18000	other	+	
2536936119	18000	GH	+	
2536936135	18003	REG	+	
2536936136	18003	REG	+	
2536936137	18003	Trans	+	
2536936138	18003	SusD	+	
2536936139	18003	GH	+	
2536936140	18003	GH	+	
2536936141	18003	other	+	
2536936142	18003	other	+	
2536936171	18004	GH	-	
2536936172	18004	other	-	
2536936173	18004	other	-	
2536936174	18004	SusD	-	
2536936175	18004	Trans	-	
2536936320	18006	REG	+	
2536936321	18006	REG	+	
2536936322	18006	Trans	+	
2536936323	18006	SusD	+	
2536936324	18006	other	+	
2536936325	18006	GH	+	
2536936540	18007	REG	-	
2536936541	18007	REG	+	
2536936542	18007	Trans	+	
2536936543	18007	SusD	+	
2536936544	18007	other	+	
2536936545	18007	other	+	
2536936546	18007	GH	+	
2536936591	18008	REG	+	
2536936592	18008	REG	+	
2536936593	18008	Trans	+	
2536936594	18008	SusD	+	
2536936595	18008	GH	+	
2536936596	18008	other	+	
2536937747	18012	GH	-	
2536937748	18012	other	-	
2536937749	18012	other	-	
2536937750	18012	other	-	
2536937751	18012	other	-	
2536937752	18012	other	-	
2536937753	18012	other	-	
2536937754	18012	GH	-	
2536937755	18012	other	-	
2536937756	18012	GH	-	
2536937757	18012	GH	-	
2536937758	18012	other	-	
2536937759	18012	SusD	-	
2536937760	18012	Trans	-	
2536938096	18014	GH	-	
2536938097	18014	GH	-	
2536938098	18014	CBM	-	
2536938099	18014	SusD	-	
2536938100	18014	Trans	-	
2536938101	18014	other	+	
2536938102	18014	REG	-	
2532913446	18030	REG	-	
2532913447	18030	GH	-	
2532913448	18030	GH	-	
2532913449	18030	GH	-	
2532913450	18030	other	-	
2532913451	18030	GH	-	
2532913452	18030	GH	-	
2532913453	18030	other	-	
2532913454	18030	SusD	-	
2532913455	18030	Trans	-	
2532913456	18030	SusD	-	
2532913457	18030	Trans	-	
2532913671	18032	Trans	+	
2532913672	18032	SusD	+	
2532913673	18032	other	+	
2532913674	18032	other	-	
2532913675	18032	REG	+	
2532913676	18032	GH	+	
2532913719	18033	GH	-	
2532913720	18033	other	-	
2532913721	18033	SusD	-	
2532913722	18033	Trans	-	
2532913723	18033	GH	-	
2532913812	18035	Trans	+	
2532913813	18035	SusD	+	
2532913814	18035	Trans	+	
2532913815	18035	SusD	+	
2532913816	18035	other	+	
2532913817	18035	Trans	+	
2532913818	18035	SusD	+	
2532913819	18035	GH	+	
2532913820	18035	GH	+	
2532913845	18036	GH	-	
2532913846	18036	other	+	
2532913847	18036	GH	-	
2532913848	18036	other	-	
2532913849	18036	SusD	-	
2532913850	18036	Trans	-	
2532913851	18036	other	+	
2532913852	18036	Trans	+	
2532913853	18036	Trans	+	
2532913854	18036	SusD	+	
2532913855	18036	other	+	
2532914075	18039	Trans	+	
2532914076	18039	SusD	+	
2532914077	18039	GH	+	
2532914078	18039	other	+	
2532914431	18040	Trans	+	
2532914432	18040	SusD	+	
2532914433	18040	other	+	
2532914434	18040	other	+	
2532914435	18040	GH	+	
2532914436	18040	other	+	
2532914437	18040	other	+	
2532914438	18040	Trans	+	
2532914439	18040	SusD	+	
2532914440	18040	other	+	
2532914441	18040	GH	+	
2532914442	18040	GH	+	
2532914443	18040	other	-	
2532914444	18040	other	-	
2532914445	18040	other	+	
2532914446	18040	Trans	+	
2532914447	18040	SusD	+	
2532914874	18042	GH	-	
2532914875	18042	other	-	
2532914876	18042	GH	-	
2532914877	18042	SusD	-	
2532914878	18042	Trans	-	
2532914879	18042	REG	-	
2532915066	18044	GH	-	
2532915067	18044	other	-	
2532915068	18044	other	-	
2532915069	18044	SusD	-	
2532915070	18044	Trans	-	
2532915402	18046	Trans	+	
2532915403	18046	SusD	+	
2532915404	18046	GH	+	
2532915405	18046	other	+	
2532915406	18046	other	+	
2533020529	18050	other	-	
2533020530	18050	PL	-	
2533020531	18050	other	-	
2533020532	18050	PL	-	
2533020533	18050	SusD	-	
2533020534	18050	Trans	-	
2533020535	18050	other	-	
2533020747	18051	GH	-	
2533020748	18051	other	-	
2533020749	18051	GH	-	
2533020750	18051	GH	-	
2533020751	18051	GH	-	
2533020752	18051	SusD	-	
2533020753	18051	Trans	-	
2533020754	18051	other	-	
2533020755	18051	SusD	-	
2533020756	18051	Trans	-	
2533021285	18057	other	-	
2533021286	18057	GH	-	
2533021287	18057	GH	-	
2533021288	18057	GH	-	
2533021289	18057	SusD	-	
2533021290	18057	Trans	-	
2533021291	18057	REG	-	
2533021294	18058	ROK	-	
2533021295	18058	GH	-	
2533021296	18058	other	-	
2533021297	18058	other	-	
2533021298	18058	SusD	-	
2533021299	18058	Trans	-	
2533021300	18058	REG	-	
2533021301	18058	REG	-	
2533021314	18059	GH	+	
2533021315	18059	other	+	
2533021316	18059	other	-	
2533021317	18059	REG	+	
2533021318	18059	Trans	+	
2533021319	18059	SusD	+	
2533021320	18059	other	+	
2533021321	18059	other	-	
2533021322	18059	GH	+	
2533021456	18061	REG	-	
2533021457	18061	other	-	
2533021458	18061	GH	+	
2533021459	18061	GH	+	
2533021460	18061	Trans	+	
2533021461	18061	Trans	+	
2533021462	18061	SusD	+	
2533021463	18061	other	+	
2533021465	18062	Trans	+	
2533021466	18062	SusD	+	
2533021467	18062	other	+	
2533021468	18062	other	+	
2533021469	18062	GH	+	
2533021470	18062	GH	+	
2533021481	18063	Trans	+	
2533021482	18063	SusD	+	
2533021483	18063	other	+	
2533021484	18063	other	+	
2533021485	18063	GH	+	
2533021486	18063	GH	+	
2533021871	18069	GH	+	
2533021872	18069	Trans	+	
2533021873	18069	SusD	+	
2533021874	18069	other	+	
2533021875	18069	GH	+	
2533021876	18069	GH	+	
2533021877	18069	GH	+	
2533021878	18069	Pept	+	
2533021879	18069	other	+	
2533021880	18069	Trans	+	
2533021881	18069	SusD	+	
2533021882	18069	other	+	
2533021883	18069	PL	+	
2533021884	18069	other	+	
2533021894	18070	Trans	+	
2533021895	18070	SusD	+	
2533021896	18070	GH	+	
2533021897	18070	GH	+	
2533021898	18070	CE	-	
2533021899	18070	other	-	
2533021965	18073	Sulf	-	
2533021966	18073	GH	-	
2533021967	18073	GH	-	
2533021968	18073	Sulf	-	
2533021969	18073	other	-	
2533021970	18073	SusD	-	
2533021971	18073	Trans	-	
2533021972	18073	REG	+	
2533022006	18074	GH	-	
2533022007	18074	other	-	
2533022008	18074	SusD	-	
2533022009	18074	Trans	-	
2533022010	18074	GH	-	
2533022011	18074	REG	-	
2533022012	18074	GH	+	
2533022013	18074	GH	+	
2533022014	18074	Sulf	-	
2533022015	18074	other	-	
2533022016	18074	other	-	
2533022017	18074	GH	-	
2533022104	18075	Trans	+	
2533022105	18075	SusD	+	
2533022106	18075	REG	+	
2533022107	18075	GH	+	
2533022108	18075	other	+	
2533022109	18075	GH	+	
2533022110	18075	GH	+	
2533022111	18075	Trans	+	
2533022112	18075	SusD	+	
2533022113	18075	other	-	
2533022114	18075	REG	-	
2533022115	18075	Trans	+	
2533022116	18075	SusD	+	
2533022117	18075	GH	+	
2533022118	18075	other	+	
2533022119	18075	GH	+	
2533022120	18075	GH	+	
2533022121	18075	GH	+	
2533022122	18075	GH	+	
2533022123	18075	GH	+	
2533022124	18075	other	+	
2533022125	18075	REG	+	
2533022126	18075	Trans	+	
2533022127	18075	SusD	+	
2533022128	18075	GH	+	
2533022129	18075	GH	+	
2533022130	18075	Trans	+	
2533022131	18075	other	+	
2533022132	18075	other	+	
2533022138	18076	GH	-	
2533022139	18076	GH	-	
2533022140	18076	SusD	-	
2533022141	18076	Trans	-	
2533022142	18076	other	-	
2533022143	18076	REG	+	
2533022144	18076	other	-	
2533022145	18076	GH	-	
2533022146	18076	GH	-	
2533022147	18076	GH	-	
2533022148	18076	other	-	
2533022149	18076	SusD	-	
2533022150	18076	Trans	-	
2533022151	18076	other	-	
2533022152	18076	GH	-	
2533022153	18076	REG	-	
2533022234	18078	GH	+	
2533022235	18078	GH	+	
2533022236	18078	Trans	+	
2533022237	18078	other	+	
2533022238	18078	GH	+	
2533022239	18078	REG	+	
2533022240	18078	GH	+	
2533022241	18078	Trans	+	
2533022242	18078	SusD	+	
2533022243	18078	ROK	+	
2533022244	18078	GH	+	
2533022245	18078	other	+	
2533022246	18078	REG	-	
2533022312	18080	GH	+	
2533022313	18080	Trans	+	
2533022314	18080	other	+	
2533022315	18080	Trans	+	
2533022316	18080	SusD	+	
2533022317	18080	other	+	
2533022343	18081	GH	-	
2533022344	18081	GH	-	
2533022345	18081	other	-	
2533022346	18081	other	-	
2533022347	18081	GH	-	
2533022348	18081	CE	-	
2533022349	18081	GH	-	
2533022350	18081	GH	+	
2533022351	18081	GH	+	
2533022352	18081	GH	-	
2533022353	18081	GH	-	
2533022354	18081	PL	-	
2533022355	18081	CE	-	
2533022356	18081	GH	-	
2533022357	18081	other	-	
2533022358	18081	SusD	-	
2533022359	18081	Trans	-	
2533022368	18083	Trans	+	
2533022369	18083	other	+	
2533022370	18083	SusD	+	
2533022371	18083	CE	+	
2533022372	18083	PL	+	
2533022373	18083	Sulf	+	
2533022374	18083	GH	+	
2533022375	18083	GH	+	
2533022376	18083	PL	+	
2533022377	18083	CE	+	
2533022378	18083	PL	+	
2533022381	18084	REG	-	
2533022382	18084	REG	+	
2533022383	18084	Trans	+	
2533022384	18084	SusD	+	
2533022385	18084	PL	+	
2533022386	18084	other	+	
2533022387	18084	other	+	
2533022388	18084	GH	+	
2533022389	18084	GH	+	
2533022390	18084	PL	+	
2533022391	18084	GH	+	
2533022392	18084	other	+	
2533022393	18084	REG	+	
2533022404	18085	REG	+	
2533022405	18085	GH	+	
2533022406	18085	REG	+	
2533022407	18085	GH	+	
2533022408	18085	other	+	
2533022409	18085	Trans	+	
2533022410	18085	SusD	+	
2533022411	18085	GH	+	
2533022412	18085	GH	+	
2533022413	18085	GH	+	
2533022414	18085	other	+	
2533022415	18085	GH	-	
2533022416	18085	other	+	
2533022417	18085	other	+	
2533022418	18086	REG	+	
2533022419	18086	REG	+	
2533022420	18086	Trans	+	
2533022421	18086	SusD	+	
2533022422	18086	GH	+	
2533022423	18086	GH	+	
2533022424	18086	GH	+	
2533022425	18086	GH	+	
2533022426	18086	other	+	
2533022427	18086	GH	+	
2533022428	18086	GH	+	
2533022429	18086	GH	+	
2533022430	18086	other	+	
2533022431	18086	other	+	
2533022432	18086	other	+	
2533022433	18086	GH	+	
2533022434	18086	PL	+	
2533022435	18086	other	+	
2533022436	18086	GH	+	
2533022437	18086	other	+	
2533022438	18086	GH	+	
2533022439	18086	other	+	
2533022440	18086	GH	+	
2533022441	18086	GH	+	
2533022442	18086	GH	+	
2533022519	18087	REG	+	
2533022520	18087	other	+	
2533022521	18087	other	+	
2533022522	18087	other	+	
2533022523	18087	other	+	
2533022524	18087	other	+	
2533022525	18087	other	+	
2533022526	18087	GH	+	
2533022527	18087	Trans	+	
2533022528	18087	GH	+	
2533022529	18087	GH	+	
2533022530	18087	GH	+	
2533022531	18087	Trans	+	
2533022532	18087	SusD	+	
2533022533	18087	REG	-	
2533022534	18087	other	+	
2533022535	18087	GH	+	
2533022536	18087	GH	+	
2533022537	18087	GH	+	
2533022610	18088	Trans	+	
2533022611	18088	SusD	+	
2533022612	18088	GH	+	
2533022613	18088	GH	+	
2533022614	18088	other	+	
2533022615	18088	other	+	
2533022616	18088	GH	+	
2533022617	18088	GH	+	
2533022618	18088	other	+	
2533022619	18088	GH	+	
2533022620	18088	GH	+	
2533022621	18088	GH	+	
2533022622	18088	CE	+	
2533024316	18091	other	-	
2533024317	18091	other	-	
2533024318	18091	other	-	
2533024319	18091	other	-	
2533024320	18091	GH	-	
2533024321	18091	SusD	-	
2533024322	18091	Trans	-	
2533024323	18091	REG	-	
2533024324	18091	GH	-	
2533024325	18091	GH	-	
2533024326	18091	GH	-	
2533024327	18091	GH	-	
2533024328	18091	SusD	-	
2533024329	18091	Trans	-	
2533024330	18091	REG	-	
2533024331	18091	REG	-	
2533024432	18095	GH	+	
2533024433	18095	other	+	
2533024434	18095	other	+	
2533024435	18095	SusD	-	
2533024436	18095	Trans	-	
2533024468	18099	GH	-	
2533024469	18099	SusD	-	
2533024470	18099	Trans	-	
2533024471	18099	REG	-	
2533024472	18099	REG	+	
2533024473	18099	GH	+	
2533024474	18099	other	-	
2533024475	18099	GH	+	
2533024487	18100	GH	-	
2533024488	18100	Trans	-	
2533024489	18100	GH	-	
2533024490	18100	other	+	
2533024491	18100	other	+	
2533024492	18100	other	-	
2533024493	18100	SusD	-	
2533024494	18100	Trans	-	
2533024495	18100	other	-	
2533024496	18100	GH	-	
2533024497	18100	GH	-	
2533024498	18100	REG	-	
2533024499	18100	REG	-	
2533024578	18101	Trans	+	
2533024579	18101	SusD	+	
2533024580	18101	other	-	
2533024581	18101	GH	-	
2533024860	18106	CE	-	
2533024861	18106	other	-	
2533024862	18106	PL	-	
2533024863	18106	other	+	
2533024864	18106	other	-	
2533024865	18106	GH	-	
2533024866	18106	GH	-	
2533024867	18106	GH	-	
2533024868	18106	SusD	-	
2533024869	18106	Trans	-	
2533024870	18106	REG	-	
2533024871	18106	REG	-	
2533024872	18107	other	-	
2533024873	18107	CE	-	
2533024874	18107	other	-	
2533024875	18107	other	-	
2533024876	18107	GH	-	
2533024877	18107	SusD	-	
2533024878	18107	Trans	-	
2533024879	18107	GH	-	
2533024880	18107	other	-	
2533024881	18107	SusD	-	
2533024882	18107	Trans	-	
2533024883	18107	CE	-	
2533024884	18107	GH	-	
2533024890	18108	GH	-	
2533024891	18108	GH	-	
2533024892	18108	other	-	
2533024893	18108	REG	-	
2533024894	18108	GH	-	
2533024895	18108	GH	-	
2533024896	18108	GH	-	
2533024897	18108	SusD	-	
2533024898	18108	Trans	-	
2533024899	18108	PL	-	
2533024900	18108	GH	-	
2533024901	18108	GH	-	
2533024902	18108	GH	-	
2533024903	18108	GH	-	
2533024904	18108	GH	-	
2533024925	18111	REG	+	
2533024926	18111	REG	+	
2533024927	18111	Trans	+	
2533024928	18111	SusD	+	
2533024929	18111	Sulf	+	
2533024930	18111	other	-	
2533024931	18111	GH	+	
2533024932	18111	GH	+	
2533024933	18111	GH	+	
2533024956	18112	GH	+	
2533024957	18112	REG	-	
2533024958	18112	Trans	+	
2533024959	18112	SusD	+	
2533024960	18112	GH	+	
2533024961	18112	other	-	
2533024962	18112	GH	+	
2533025311	18116	GH	-	
2533025312	18116	other	-	
2533025313	18116	Pept	+	
2533025314	18116	other	-	
2533025315	18116	other	-	
2533025316	18116	SusD	-	
2533025317	18116	Trans	-	
2533025318	18116	other	+	
2533025319	18116	Int	+	
2533025320	18116	Trans	+	
2533025321	18116	SusD	+	
2533025322	18116	other	+	
2536063206	18136	other	-	
2536063207	18136	other	-	
2536063208	18136	GH	-	
2536063209	18136	other	+	
2536063210	18136	Trans	+	
2536063211	18136	SusD	+	
2536064225	18138	other	-	
2536064226	18138	other	-	
2536064227	18138	GH	-	
2536064228	18138	GH	-	
2536064229	18138	other	-	
2536064230	18138	Pept	-	
2536064231	18138	other	-	
2536064232	18138	SusD	-	
2536064233	18138	Trans	-	
2536064234	18138	REG	-	
